"","study","subj","resp","rt","evidence","absevi","signevi","prevsignevi","prevabsevi","prevsignabsevi","prevresp","prevconf","conf","prevrespconf","accuracy"
"110","Yeon_unpub_Exp2",1,"1",0.28404527199973,0.0265,0.0265,1,"-1",0.043,-0.043,"-1",1,1,-1,1
"111","Yeon_unpub_Exp2",1,"1",0.213459434000015,0.0265,0.0265,1,"1",0.0265,0.0265,"1",1,1,1,1
"112","Yeon_unpub_Exp2",1,"1",0.254997624000225,0.01,0.01,1,"1",0.0265,0.0265,"1",1,1,1,1
"113","Yeon_unpub_Exp2",1,"1",0.296850034000272,0.01,0.01,1,"1",0.01,0.01,"1",1,1,1,1
"114","Yeon_unpub_Exp2",1,"1",0.249249546000101,0.01,0.01,1,"1",0.01,0.01,"1",1,1,1,1
"115","Yeon_unpub_Exp2",1,"1",0.251480182999785,-0.01,0.01,-1,"1",0.01,0.01,"1",1,1,1,0
"116","Yeon_unpub_Exp2",1,"0",0.284633269999631,-0.0265,0.0265,-1,"-1",0.01,-0.01,"1",1,1,1,1
"117","Yeon_unpub_Exp2",1,"0",0.278749642000093,-0.0265,0.0265,-1,"-1",0.0265,-0.0265,"-1",1,1,-1,1
"118","Yeon_unpub_Exp2",1,"1",0.314696735000325,-0.01,0.01,-1,"-1",0.0265,-0.0265,"-1",1,1,-1,0
"119","Yeon_unpub_Exp2",1,"0",0.247973058000298,0.0265,0.0265,1,"-1",0.01,-0.01,"1",1,1,1,0
"120","Yeon_unpub_Exp2",1,"1",0.289853800999936,0.043,0.043,1,"1",0.0265,0.0265,"-1",1,1,-1,1
"121","Yeon_unpub_Exp2",1,"0",0.266727000000174,0.043,0.043,1,"1",0.043,0.043,"1",1,1,1,0
"122","Yeon_unpub_Exp2",1,"1",0.293665798999882,0.0595,0.0595,1,"1",0.043,0.043,"-1",1,0.34,-1,1
"123","Yeon_unpub_Exp2",1,"0",0.267572972999915,-0.0595,0.0595,-1,"1",0.0595,0.0595,"1",0.34,0.67,0.34,1
"124","Yeon_unpub_Exp2",1,"1",0.294637469000008,0.043,0.043,1,"-1",0.0595,-0.0595,"-1",0.67,0.67,-0.67,1
"125","Yeon_unpub_Exp2",1,"0",0.236751359000209,-0.043,0.043,-1,"1",0.043,0.043,"1",0.67,0.67,0.67,1
"126","Yeon_unpub_Exp2",1,"0",0.271508164999887,-0.0265,0.0265,-1,"-1",0.043,-0.043,"-1",0.67,0.67,-0.67,1
"127","Yeon_unpub_Exp2",1,"1",0.219135149000067,0.0265,0.0265,1,"-1",0.0265,-0.0265,"-1",0.67,0.67,-0.67,1
"128","Yeon_unpub_Exp2",1,"0",0.236560675999954,-0.01,0.01,-1,"1",0.0265,0.0265,"1",0.67,0.67,0.67,1
"129","Yeon_unpub_Exp2",1,"0",0.236916482000197,0.01,0.01,1,"-1",0.01,-0.01,"-1",0.67,0.67,-0.67,0
