"","study","subj","resp","rt","evidence","absevi","signevi","prevsignevi","prevabsevi","prevsignabsevi","prevresp","prevconf","conf","prevrespconf","accuracy"
"2205","Maniscalco_2017_expt2",5,"1",0.548462344,0.803799930961076,0.803799930961076,1,"-1",0.803799930961076,-0.803799930961076,"-1",0.01,1,-0.01,1
"2206","Maniscalco_2017_expt2",5,"0",0.47336726,-0.803799930961076,0.803799930961076,-1,"1",0.803799930961076,0.803799930961076,"1",1,1,1,1
"2207","Maniscalco_2017_expt2",5,"0",0.50024157,-0.530209338114153,0.530209338114153,-1,"-1",0.803799930961076,-0.803799930961076,"-1",1,1,-1,1
"2208","Maniscalco_2017_expt2",5,"1",0.526267805,0.25661875832929,0.25661875832929,1,"-1",0.530209338114153,-0.530209338114153,"-1",1,1,-1,1
"2209","Maniscalco_2017_expt2",5,"1",0.68552032,-0.530209338114153,0.530209338114153,-1,"1",0.25661875832929,0.25661875832929,"1",1,1,1,0
"2210","Maniscalco_2017_expt2",5,"1",0.498654928,0.803799930961076,0.803799930961076,1,"-1",0.530209338114153,-0.530209338114153,"1",1,1,1,1
"2211","Maniscalco_2017_expt2",5,"1",0.547888665,0.530209338114153,0.530209338114153,1,"1",0.803799930961076,0.803799930961076,"1",1,1,1,1
"2212","Maniscalco_2017_expt2",5,"1",0.714527159,0.25661875832929,0.25661875832929,1,"1",0.530209338114153,0.530209338114153,"1",1,0.01,1,1
"2213","Maniscalco_2017_expt2",5,"0",0.593891351,-0.803799930961076,0.803799930961076,-1,"1",0.25661875832929,0.25661875832929,"1",0.01,0.01,0.01,1
"2214","Maniscalco_2017_expt2",5,"1",0.488366167,0.25661875832929,0.25661875832929,1,"-1",0.803799930961076,-0.803799930961076,"-1",0.01,0.01,-0.01,1
"2215","Maniscalco_2017_expt2",5,"1",0.444218348,-0.25661875832929,0.25661875832929,-1,"1",0.25661875832929,0.25661875832929,"1",0.01,0.01,0.01,0
"2216","Maniscalco_2017_expt2",5,"1",0.344118998,-0.803799930961076,0.803799930961076,-1,"-1",0.25661875832929,-0.25661875832929,"1",0.01,0.01,0.01,0
"2217","Maniscalco_2017_expt2",5,"0",0.370779252,-0.803799930961076,0.803799930961076,-1,"-1",0.803799930961076,-0.803799930961076,"1",0.01,0.01,0.01,1
"2218","Maniscalco_2017_expt2",5,"0",0.394636203,-0.803799930961076,0.803799930961076,-1,"-1",0.803799930961076,-0.803799930961076,"-1",0.01,1,-0.01,1
"2219","Maniscalco_2017_expt2",5,"1",1.535660725,-0.530209338114153,0.530209338114153,-1,"-1",0.803799930961076,-0.803799930961076,"-1",1,1,-1,0
"2220","Maniscalco_2017_expt2",5,"0",0.920104408,-0.803799930961076,0.803799930961076,-1,"-1",0.530209338114153,-0.530209338114153,"1",1,0.01,1,1
"2221","Maniscalco_2017_expt2",5,"0",0.598463196,-0.530209338114153,0.530209338114153,-1,"-1",0.803799930961076,-0.803799930961076,"-1",0.01,0.34,-0.01,1
"2222","Maniscalco_2017_expt2",5,"0",1.214512644,-0.530209338114153,0.530209338114153,-1,"-1",0.530209338114153,-0.530209338114153,"-1",0.34,0.01,-0.34,1
"2223","Maniscalco_2017_expt2",5,"0",0.576646734,-0.530209338114153,0.530209338114153,-1,"-1",0.530209338114153,-0.530209338114153,"-1",0.01,0.01,-0.01,1
"2224","Maniscalco_2017_expt2",5,"0",0.620598744,0.530209338114153,0.530209338114153,1,"-1",0.530209338114153,-0.530209338114153,"-1",0.01,0.01,-0.01,0
"2225","Maniscalco_2017_expt2",5,"1",0.898756566,0.530209338114153,0.530209338114153,1,"1",0.530209338114153,0.530209338114153,"-1",0.01,0.01,-0.01,1
"2226","Maniscalco_2017_expt2",5,"1",0.57619561,-0.25661875832929,0.25661875832929,-1,"1",0.530209338114153,0.530209338114153,"1",0.01,0.01,0.01,0
"2227","Maniscalco_2017_expt2",5,"0",1.293403634,-0.530209338114153,0.530209338114153,-1,"-1",0.25661875832929,-0.25661875832929,"1",0.01,0.01,0.01,1
"2228","Maniscalco_2017_expt2",5,"0",0.594389418,-0.530209338114153,0.530209338114153,-1,"-1",0.530209338114153,-0.530209338114153,"-1",0.01,0.01,-0.01,1
"2229","Maniscalco_2017_expt2",5,"1",0.813067219,-0.25661875832929,0.25661875832929,-1,"-1",0.530209338114153,-0.530209338114153,"-1",0.01,0.01,-0.01,0
