Unnamed: 0,study,subj,resp,rt,evidence,absevi,signevi,prevsignevi,prevabsevi,prevsignabsevi,prevresp,prevconf,conf,prevrespconf,accuracy,criterion_fluctuations
13101,Maniscalco_2017_expt2,26,1,1.450405144,-0.353776358692716,0.353776358692716,-1,1,0.138996776402352,0.138996776402352,1,0.01,0.01,0.01,0,0.18089898
13102,Maniscalco_2017_expt2,26,1,1.171241627,0.138996776402352,0.138996776402352,1,-1,0.353776358692716,-0.353776358692716,1,0.01,0.67,0.01,1,0.060549535
13103,Maniscalco_2017_expt2,26,0,1.430752044,-0.353776358692716,0.353776358692716,-1,1,0.138996776402352,0.138996776402352,1,0.67,0.01,0.67,1,-0.14783369
13104,Maniscalco_2017_expt2,26,0,1.126917871,0.353776358692716,0.353776358692716,1,-1,0.353776358692716,-0.353776358692716,-1,0.01,0.01,-0.01,0,-0.31199571
13105,Maniscalco_2017_expt2,26,0,1.308440946,-0.56855595404514,0.56855595404514,-1,1,0.353776358692716,0.353776358692716,-1,0.01,0.34,-0.01,1,-0.37652305
13106,Maniscalco_2017_expt2,26,0,1.194634883,-0.56855595404514,0.56855595404514,-1,-1,0.56855595404514,-0.56855595404514,-1,0.34,0.67,-0.34,1,-0.4100052
13107,Maniscalco_2017_expt2,26,0,0.946743384,0.56855595404514,0.56855595404514,1,-1,0.56855595404514,-0.56855595404514,-1,0.67,0.01,-0.67,0,-0.4197206
13108,Maniscalco_2017_expt2,26,1,0.858461239,-0.138996776402352,0.138996776402352,-1,1,0.56855595404514,0.56855595404514,-1,0.01,0.67,-0.01,0,-0.32797322
13109,Maniscalco_2017_expt2,26,1,0.891139141,0.138996776402352,0.138996776402352,1,-1,0.138996776402352,-0.138996776402352,1,0.67,0.67,0.67,1,-0.32921004
13110,Maniscalco_2017_expt2,26,0,1.217591862,0.353776358692716,0.353776358692716,1,1,0.138996776402352,0.138996776402352,1,0.67,0.01,0.67,0,-0.41637477
13111,Maniscalco_2017_expt2,26,0,0.773121188,-0.138996776402352,0.138996776402352,-1,1,0.353776358692716,0.353776358692716,-1,0.01,0.01,-0.01,1,-0.43131775
13112,Maniscalco_2017_expt2,26,0,0.794173781,-0.353776358692716,0.353776358692716,-1,-1,0.138996776402352,-0.138996776402352,-1,0.01,0.01,-0.01,1,-0.38870782
13113,Maniscalco_2017_expt2,26,0,1.661657252,0.138996776402352,0.138996776402352,1,-1,0.353776358692716,-0.353776358692716,-1,0.01,0.01,-0.01,0,-0.30148914
13114,Maniscalco_2017_expt2,26,1,0.780715382,0.353776358692716,0.353776358692716,1,1,0.138996776402352,0.138996776402352,-1,0.01,0.67,-0.01,1,-0.12690465
13115,Maniscalco_2017_expt2,26,0,0.876023752,-0.56855595404514,0.56855595404514,-1,1,0.353776358692716,0.353776358692716,1,0.67,0.34,0.67,1,-0.0028906001
13116,Maniscalco_2017_expt2,26,1,0.935426537,0.56855595404514,0.56855595404514,1,-1,0.56855595404514,-0.56855595404514,-1,0.34,0.67,-0.34,1,0.15917657
13117,Maniscalco_2017_expt2,26,1,1.019472074,-0.138996776402352,0.138996776402352,-1,1,0.56855595404514,0.56855595404514,1,0.67,0.01,0.67,0,0.2971626
13118,Maniscalco_2017_expt2,26,1,1.306455455,0.353776358692716,0.353776358692716,1,-1,0.138996776402352,-0.138996776402352,1,0.01,0.01,0.01,1,0.35501325
13119,Maniscalco_2017_expt2,26,0,0.854001246,-0.353776358692716,0.353776358692716,-1,1,0.353776358692716,0.353776358692716,1,0.01,0.01,0.01,1,0.3703588
13120,Maniscalco_2017_expt2,26,1,1.120045092,-0.138996776402352,0.138996776402352,-1,-1,0.353776358692716,-0.353776358692716,-1,0.01,0.34,-0.01,0,0.43535346
13121,Maniscalco_2017_expt2,26,1,1.220216093,-0.138996776402352,0.138996776402352,-1,-1,0.138996776402352,-0.138996776402352,1,0.34,0.34,0.34,0,0.4569272
13122,Maniscalco_2017_expt2,26,0,1.004309152,0.353776358692716,0.353776358692716,1,-1,0.138996776402352,-0.138996776402352,1,0.34,0.01,0.34,0,0.39755315
13123,Maniscalco_2017_expt2,26,1,1.429769786,-0.138996776402352,0.138996776402352,-1,1,0.353776358692716,0.353776358692716,-1,0.01,0.01,-0.01,0,0.45129704
13124,Maniscalco_2017_expt2,26,1,0.7507176,0.353776358692716,0.353776358692716,1,-1,0.138996776402352,-0.138996776402352,1,0.01,0.01,0.01,1,0.45710608
13125,Maniscalco_2017_expt2,26,0,0.771122247,0.138996776402352,0.138996776402352,1,1,0.353776358692716,0.353776358692716,1,0.01,0.01,0.01,0,0.41566804
13126,Maniscalco_2017_expt2,26,1,0.726467126,-0.138996776402352,0.138996776402352,-1,1,0.138996776402352,0.138996776402352,-1,0.01,0.34,-0.01,0,0.46785086
13127,Maniscalco_2017_expt2,26,1,0.792741946,-0.138996776402352,0.138996776402352,-1,-1,0.138996776402352,-0.138996776402352,1,0.34,0.01,0.34,0,0.4745134
13128,Maniscalco_2017_expt2,26,1,1.208697658,0.138996776402352,0.138996776402352,1,-1,0.138996776402352,-0.138996776402352,1,0.01,0.01,0.01,1,0.40642232
13129,Maniscalco_2017_expt2,26,0,0.704925982,-0.353776358692716,0.353776358692716,-1,1,0.138996776402352,0.138996776402352,1,0.01,0.01,0.01,1,0.276067
13130,Maniscalco_2017_expt2,26,1,0.798268839,0.353776358692716,0.353776358692716,1,-1,0.353776358692716,-0.353776358692716,-1,0.01,0.01,-0.01,1,0.2038841
13131,Maniscalco_2017_expt2,26,1,0.975620778,0.56855595404514,0.56855595404514,1,1,0.353776358692716,0.353776358692716,1,0.01,0.01,0.01,1,0.086346775
13132,Maniscalco_2017_expt2,26,0,0.978259188,0.138996776402352,0.138996776402352,1,1,0.56855595404514,0.56855595404514,1,0.01,0.01,0.01,0,-0.07628833
13133,Maniscalco_2017_expt2,26,0,0.74634891,0.138996776402352,0.138996776402352,1,1,0.138996776402352,0.138996776402352,-1,0.01,0.01,-0.01,0,-0.16951126
13134,Maniscalco_2017_expt2,26,0,0.695079241,0.138996776402352,0.138996776402352,1,1,0.138996776402352,0.138996776402352,-1,0.01,0.01,-0.01,0,-0.17531979
13135,Maniscalco_2017_expt2,26,1,0.78037045,0.138996776402352,0.138996776402352,1,1,0.138996776402352,0.138996776402352,-1,0.01,0.01,-0.01,1,-0.08289318
13136,Maniscalco_2017_expt2,26,1,1.18846899,0.56855595404514,0.56855595404514,1,1,0.138996776402352,0.138996776402352,1,0.01,1.0,0.01,1,-0.05905005
13137,Maniscalco_2017_expt2,26,1,0.771954161,0.56855595404514,0.56855595404514,1,1,0.56855595404514,0.56855595404514,1,1.0,1.0,1.0,1,-0.08262359
13138,Maniscalco_2017_expt2,26,1,0.745921239,0.56855595404514,0.56855595404514,1,1,0.56855595404514,0.56855595404514,1,1.0,0.67,1.0,1,-0.14632398
13139,Maniscalco_2017_expt2,26,0,1.058658226,-0.353776358692716,0.353776358692716,-1,1,0.56855595404514,0.56855595404514,1,0.67,0.01,0.67,1,-0.25143933
13140,Maniscalco_2017_expt2,26,0,0.766800504,0.56855595404514,0.56855595404514,1,-1,0.353776358692716,-0.353776358692716,-1,0.01,0.67,-0.01,0,-0.32548043
