Unnamed: 0,study,subj,resp,rt,evidence,absevi,signevi,prevsignevi,prevabsevi,prevsignabsevi,prevresp,prevconf,conf,prevrespconf,accuracy,criterion_fluctuations
12099,Adler_2018_Expt1_taskB,6,1,0.768847952102078,0.206165750131981,0.206165750131981,1,1,0.284918921087218,0.284918921087218,1,1.0,1.0,1.0,1,0.3048415
12100,Adler_2018_Expt1_taskB,6,1,0.362881970300805,-0.0627272797934939,0.0627272797934939,-1,1,0.206165750131981,0.206165750131981,1,1.0,0.67,1.0,0,0.3006197
12101,Adler_2018_Expt1_taskB,6,1,0.556917976969999,0.235683510848198,0.235683510848198,1,-1,0.0627272797934939,-0.0627272797934939,1,0.67,1.0,0.67,1,0.23334408
12102,Adler_2018_Expt1_taskB,6,0,0.308824180283409,0.0125224944601648,0.0125224944601648,1,1,0.235683510848198,0.235683510848198,1,1.0,0.34,1.0,0,0.13482735
12103,Adler_2018_Expt1_taskB,6,0,0.3175897969777,0.0427948983924946,0.0427948983924946,1,1,0.0125224944601648,0.0125224944601648,-1,0.34,0.34,-0.34,0,0.10614759
12104,Adler_2018_Expt1_taskB,6,0,0.392972945930524,-0.0374079196222631,0.0374079196222631,-1,1,0.0427948983924946,0.0427948983924946,-1,0.34,0.34,-0.34,1,0.124671645
12105,Adler_2018_Expt1_taskB,6,1,0.371559388808237,-0.0106240910445934,0.0106240910445934,-1,-1,0.0374079196222631,-0.0374079196222631,-1,0.34,1.0,-0.34,0,0.185098
12106,Adler_2018_Expt1_taskB,6,0,0.482351062131784,-0.0641300041841079,0.0641300041841079,-1,-1,0.0106240910445934,-0.0106240910445934,1,1.0,0.34,1.0,1,0.1452028
12107,Adler_2018_Expt1_taskB,6,0,0.43099117440579,0.511537435883797,0.511537435883797,1,-1,0.0641300041841079,-0.0641300041841079,-1,0.34,0.34,-0.34,0,0.16650568
12108,Adler_2018_Expt1_taskB,6,1,0.4776480141918,-0.0160144920916457,0.0160144920916457,-1,1,0.511537435883797,0.511537435883797,-1,0.34,1.0,-0.34,0,0.3008719
12109,Adler_2018_Expt1_taskB,6,0,0.309605135120364,0.0300507173302578,0.0300507173302578,1,-1,0.0160144920916457,-0.0160144920916457,1,1.0,0.34,1.0,0,0.33663213
12110,Adler_2018_Expt1_taskB,6,1,0.234990432902123,-0.139901108504411,0.139901108504411,-1,1,0.0300507173302578,0.0300507173302578,-1,0.34,1.0,-0.34,0,0.4578056
12111,Adler_2018_Expt1_taskB,6,0,0.256976797143579,-0.176215381955003,0.176215381955003,-1,-1,0.139901108504411,-0.139901108504411,1,1.0,0.34,1.0,1,0.48363608
12112,Adler_2018_Expt1_taskB,6,0,0.513095666487061,0.0107377378136452,0.0107377378136452,1,-1,0.176215381955003,-0.176215381955003,-1,0.34,0.34,-0.34,0,0.57127833
12113,Adler_2018_Expt1_taskB,6,1,0.146447152608744,-0.0166940708382701,0.0166940708382701,-1,1,0.0107377378136452,0.0107377378136452,-1,0.34,1.0,-0.34,0,0.7348316
12114,Adler_2018_Expt1_taskB,6,1,0.231099449709291,0.011215127195594,0.011215127195594,1,-1,0.0166940708382701,-0.0166940708382701,1,1.0,1.0,1.0,1,0.8352742
12115,Adler_2018_Expt1_taskB,6,1,0.169692024766846,0.0270700217331922,0.0270700217331922,1,1,0.011215127195594,0.011215127195594,1,1.0,1.0,1.0,1,0.907624
12116,Adler_2018_Expt1_taskB,6,1,0.0390358751756139,0.239134159465943,0.239134159465943,1,1,0.0270700217331922,0.0270700217331922,1,1.0,1.0,1.0,1,0.95870066
12117,Adler_2018_Expt1_taskB,6,1,0.303109579348529,-0.0698472074170881,0.0698472074170881,-1,1,0.239134159465943,0.239134159465943,1,1.0,0.67,1.0,0,1.0034809
12118,Adler_2018_Expt1_taskB,6,1,0.0777192783280043,-0.0174689074836352,0.0174689074836352,-1,-1,0.0698472074170881,-0.0698472074170881,1,0.67,1.0,0.67,0,1.0100011
12119,Adler_2018_Expt1_taskB,6,1,0.143016082860413,-0.010072709789853,0.010072709789853,-1,-1,0.0174689074836352,-0.0174689074836352,1,1.0,1.0,1.0,0,0.9957012
