Unnamed: 0,study,subj,resp,rt,evidence,absevi,signevi,prevsignevi,prevabsevi,prevsignabsevi,prevresp,prevconf,conf,prevrespconf,accuracy,criterion_fluctuations
9864,Filevich_unpub,17,0,0.59813,-0.2171025,0.2171025,-1,-1,0.2210625,-0.2210625,-1,0.406,0.406,-0.406,1,-0.69180644
9865,Filevich_unpub,17,1,0.5924,-0.21312875,0.21312875,-1,-1,0.2171025,-0.2171025,-1,0.406,0.208,-0.406,0,-0.63859487
9866,Filevich_unpub,17,0,1.0911,0.21865625,0.21865625,1,-1,0.21312875,-0.21312875,1,0.208,0.208,0.208,0,-0.83864206
9867,Filevich_unpub,17,0,0.56288,0.22407375,0.22407375,1,1,0.21865625,0.21865625,-1,0.208,0.01,-0.208,0,-0.882093
9868,Filevich_unpub,17,0,1.1324,-0.230935,0.230935,-1,1,0.22407375,0.22407375,-1,0.01,0.208,-0.01,1,-0.7803788
9869,Filevich_unpub,17,1,0.79716,0.22630125,0.22630125,1,-1,0.230935,-0.230935,-1,0.208,0.208,-0.208,1,-0.65548265
9870,Filevich_unpub,17,1,0.63931,0.22176375,0.22176375,1,1,0.22630125,0.22630125,1,0.208,0.01,0.208,1,-0.6254226
9871,Filevich_unpub,17,0,0.91992,-0.217955,0.217955,-1,1,0.22176375,0.22176375,1,0.01,0.01,0.01,1,-0.6768753
9872,Filevich_unpub,17,0,1.3307,-0.2141325,0.2141325,-1,-1,0.217955,-0.217955,-1,0.01,0.01,-0.01,1,-0.6675933
9873,Filevich_unpub,17,0,0.40401,-0.2102825,0.2102825,-1,-1,0.2141325,-0.2141325,-1,0.01,0.406,-0.01,1,-0.5937504
9874,Filevich_unpub,17,1,0.41663,0.206405,0.206405,1,-1,0.2102825,-0.2102825,-1,0.406,0.208,-0.406,1,-0.43055886
9875,Filevich_unpub,17,1,1.0492,-0.202445,0.202445,-1,1,0.206405,0.206405,1,0.208,0.208,0.208,0,-0.31090185
