Unnamed: 0,study,subj,resp,rt,evidence,absevi,signevi,prevsignevi,prevabsevi,prevsignabsevi,prevresp,prevconf,conf,prevrespconf,accuracy,criterion_fluctuations
103,Yeon_unpub_Exp2,1,0,0.239086032000159,-0.043,0.043,-1,1,0.043,0.043,1,1.0,1.0,1.0,1,0.45466578
104,Yeon_unpub_Exp2,1,1,0.228405707000093,-0.01,0.01,-1,-1,0.043,-0.043,-1,1.0,1.0,-1.0,0,0.62110335
105,Yeon_unpub_Exp2,1,1,0.0050335169999016,0.043,0.043,1,-1,0.01,-0.01,1,1.0,1.0,1.0,1,0.6887126
106,Yeon_unpub_Exp2,1,0,0.215175743000145,-0.043,0.043,-1,1,0.043,0.043,1,1.0,1.0,1.0,1,0.6826657
107,Yeon_unpub_Exp2,1,1,0.243800096000086,-0.0265,0.0265,-1,-1,0.043,-0.043,-1,1.0,1.0,-1.0,0,0.81327033
108,Yeon_unpub_Exp2,1,1,0.744352193000395,0.043,0.043,1,-1,0.0265,-0.0265,1,1.0,1.0,1.0,1,0.8479957
109,Yeon_unpub_Exp2,1,0,0.433343163000245,-0.043,0.043,-1,1,0.043,0.043,1,1.0,1.0,1.0,1,0.82435125
110,Yeon_unpub_Exp2,1,1,0.28404527199973,0.0265,0.0265,1,-1,0.043,-0.043,-1,1.0,1.0,-1.0,1,0.9553082
111,Yeon_unpub_Exp2,1,1,0.213459434000015,0.0265,0.0265,1,1,0.0265,0.0265,1,1.0,1.0,1.0,1,1.0545505
112,Yeon_unpub_Exp2,1,1,0.254997624000225,0.01,0.01,1,1,0.0265,0.0265,1,1.0,1.0,1.0,1,1.0874074
113,Yeon_unpub_Exp2,1,1,0.296850034000272,0.01,0.01,1,1,0.01,0.01,1,1.0,1.0,1.0,1,1.0456464
114,Yeon_unpub_Exp2,1,1,0.249249546000101,0.01,0.01,1,1,0.01,0.01,1,1.0,1.0,1.0,1,0.918304
115,Yeon_unpub_Exp2,1,1,0.251480182999785,-0.01,0.01,-1,1,0.01,0.01,1,1.0,1.0,1.0,0,0.6995163
116,Yeon_unpub_Exp2,1,0,0.284633269999631,-0.0265,0.0265,-1,-1,0.01,-0.01,1,1.0,1.0,1.0,1,0.33432683
117,Yeon_unpub_Exp2,1,0,0.278749642000093,-0.0265,0.0265,-1,-1,0.0265,-0.0265,-1,1.0,1.0,-1.0,1,0.1126718
118,Yeon_unpub_Exp2,1,1,0.314696735000325,-0.01,0.01,-1,-1,0.0265,-0.0265,-1,1.0,1.0,-1.0,0,0.061355334
119,Yeon_unpub_Exp2,1,0,0.247973058000298,0.0265,0.0265,1,-1,0.01,-0.01,1,1.0,1.0,1.0,0,-0.14119287
120,Yeon_unpub_Exp2,1,1,0.289853800999936,0.043,0.043,1,1,0.0265,0.0265,-1,1.0,1.0,-1.0,1,-0.17318767
121,Yeon_unpub_Exp2,1,0,0.266727000000174,0.043,0.043,1,1,0.043,0.043,1,1.0,1.0,1.0,0,-0.3208022
122,Yeon_unpub_Exp2,1,1,0.293665798999882,0.0595,0.0595,1,1,0.043,0.043,-1,1.0,0.34,-1.0,1,-0.30502674
123,Yeon_unpub_Exp2,1,0,0.267572972999915,-0.0595,0.0595,-1,1,0.0595,0.0595,1,0.34,0.67,0.34,1,-0.3787331
124,Yeon_unpub_Exp2,1,1,0.294637469000008,0.043,0.043,1,-1,0.0595,-0.0595,-1,0.67,0.67,-0.67,1,-0.39216688
125,Yeon_unpub_Exp2,1,0,0.236751359000209,-0.043,0.043,-1,1,0.043,0.043,1,0.67,0.67,0.67,1,-0.5290399
126,Yeon_unpub_Exp2,1,0,0.271508164999887,-0.0265,0.0265,-1,-1,0.043,-0.043,-1,0.67,0.67,-0.67,1,-0.6289921
127,Yeon_unpub_Exp2,1,1,0.219135149000067,0.0265,0.0265,1,-1,0.0265,-0.0265,-1,0.67,0.67,-0.67,1,-0.62008107
128,Yeon_unpub_Exp2,1,0,0.236560675999954,-0.01,0.01,-1,1,0.0265,0.0265,1,0.67,0.67,0.67,1,-0.797259
129,Yeon_unpub_Exp2,1,0,0.236916482000197,0.01,0.01,1,-1,0.01,-0.01,-1,0.67,0.67,-0.67,0,-0.89302737
130,Yeon_unpub_Exp2,1,1,0.264381097000296,-0.0265,0.0265,-1,1,0.01,0.01,-1,0.67,0.67,-0.67,0,-0.8725109
131,Yeon_unpub_Exp2,1,0,0.282596067000213,0.043,0.043,1,-1,0.0265,-0.0265,1,0.67,0.67,0.67,0,-1.122397
132,Yeon_unpub_Exp2,1,0,0.276377583999874,0.0595,0.0595,1,1,0.043,0.043,-1,0.67,0.67,-0.67,0,-1.2748911
133,Yeon_unpub_Exp2,1,0,0.280467103000319,-0.076,0.076,-1,1,0.0595,0.0595,-1,0.67,0.67,-0.67,1,-1.2834891
134,Yeon_unpub_Exp2,1,0,0.210529688999941,-0.076,0.076,-1,-1,0.076,-0.076,-1,0.67,0.67,-0.67,1,-1.2845873
135,Yeon_unpub_Exp2,1,0,0.207752132000223,-0.0595,0.0595,-1,-1,0.076,-0.076,-1,0.67,0.67,-0.67,1,-1.268578
136,Yeon_unpub_Exp2,1,0,0.0768181420003202,0.0595,0.0595,1,-1,0.0595,-0.0595,-1,0.67,0.67,-0.67,0,-1.2451941
137,Yeon_unpub_Exp2,1,0,0.0001306600001953,-0.076,0.076,-1,1,0.0595,0.0595,-1,0.67,1.0,-0.67,1,-1.0711888
138,Yeon_unpub_Exp2,1,0,0.0519886940001015,-0.076,0.076,-1,-1,0.076,-0.076,-1,1.0,1.0,-1.0,1,-0.8715716
139,Yeon_unpub_Exp2,1,1,0.262317234999955,0.0595,0.0595,1,-1,0.076,-0.076,-1,1.0,0.67,-1.0,1,-0.6437359
140,Yeon_unpub_Exp2,1,0,0.221522805999939,-0.0595,0.0595,-1,1,0.0595,0.0595,1,0.67,0.67,0.67,1,-0.52688295
141,Yeon_unpub_Exp2,1,1,0.316191522000281,0.043,0.043,1,-1,0.0595,-0.0595,-1,0.67,0.67,-0.67,1,-0.36768535
142,Yeon_unpub_Exp2,1,0,0.249150622999878,-0.043,0.043,-1,1,0.043,0.043,1,0.67,0.67,0.67,1,-0.34195307
143,Yeon_unpub_Exp2,1,1,0.212918472000183,0.0265,0.0265,1,-1,0.043,-0.043,-1,0.67,0.67,-0.67,1,-0.22731155
144,Yeon_unpub_Exp2,1,0,0.55101897700024,-0.0265,0.0265,-1,1,0.0265,0.0265,1,0.67,0.67,0.67,1,-0.25008446
145,Yeon_unpub_Exp2,1,1,0.408237304000068,-0.01,0.01,-1,-1,0.0265,-0.0265,-1,0.67,0.67,-0.67,0,-0.16861577
146,Yeon_unpub_Exp2,1,0,0.245421637999698,-0.0265,0.0265,-1,-1,0.01,-0.01,1,0.67,0.67,0.67,1,-0.26945004
147,Yeon_unpub_Exp2,1,1,0.255508544999884,0.0265,0.0265,1,-1,0.0265,-0.0265,-1,0.67,0.67,-0.67,1,-0.27000338
148,Yeon_unpub_Exp2,1,0,0.247156916000222,0.01,0.01,1,1,0.0265,0.0265,1,0.67,0.67,0.67,0,-0.41668692
149,Yeon_unpub_Exp2,1,0,0.242048110000269,-0.0265,0.0265,-1,1,0.01,0.01,-1,0.67,0.67,-0.67,1,-0.4363888
150,Yeon_unpub_Exp2,1,0,3.97151512099981,-0.0595,0.0595,-1,-1,0.0265,-0.0265,-1,0.67,0.01,-0.67,1,-0.3378598
151,Yeon_unpub_Exp2,1,1,0.307154483999966,0.0595,0.0595,1,-1,0.0595,-0.0595,-1,0.01,1.0,-0.01,1,-0.15239576
152,Yeon_unpub_Exp2,1,1,0.250200968000172,0.0265,0.0265,1,1,0.0595,0.0595,1,1.0,1.0,1.0,1,-0.07926521
153,Yeon_unpub_Exp2,1,0,0.447449976999906,-0.0265,0.0265,-1,1,0.0265,0.0265,1,1.0,0.34,1.0,1,-0.18066391
154,Yeon_unpub_Exp2,1,1,0.28131656000005,-0.01,0.01,-1,-1,0.0265,-0.0265,-1,0.34,0.01,-0.34,0,-0.19149472
155,Yeon_unpub_Exp2,1,0,0.250542645000223,0.043,0.043,1,-1,0.01,-0.01,1,0.01,0.01,0.01,0,-0.39947262
156,Yeon_unpub_Exp2,1,0,0.26360647499996,0.076,0.076,1,1,0.043,0.043,-1,0.01,0.01,-0.01,0,-0.41084424
157,Yeon_unpub_Exp2,1,1,0.767358184999921,0.109,0.109,1,1,0.076,0.076,-1,0.01,1.0,-0.01,1,-0.20576312
158,Yeon_unpub_Exp2,1,1,1.04953469900011,0.109,0.109,1,1,0.109,0.109,1,1.0,0.67,1.0,1,-0.065456204
159,Yeon_unpub_Exp2,1,1,0.249040278999928,0.0925,0.0925,1,1,0.109,0.109,1,0.67,0.67,0.67,1,0.002846252
160,Yeon_unpub_Exp2,1,0,0.23902402900012,-0.0925,0.0925,-1,1,0.0925,0.0925,1,0.67,0.34,0.67,1,-0.00456681
161,Yeon_unpub_Exp2,1,1,0.271146991000023,0.076,0.076,1,-1,0.0925,-0.0925,-1,0.34,1.0,-0.34,1,0.038150426
162,Yeon_unpub_Exp2,1,0,0.302092050999818,-0.076,0.076,-1,1,0.076,0.076,1,1.0,1.0,1.0,1,0.018053541
163,Yeon_unpub_Exp2,1,1,0.240332845000012,0.0595,0.0595,1,-1,0.076,-0.076,-1,1.0,1.0,-1.0,1,0.048838537
164,Yeon_unpub_Exp2,1,1,0.398598415999913,0.0595,0.0595,1,1,0.0595,0.0595,1,1.0,1.0,1.0,1,0.013016736
165,Yeon_unpub_Exp2,1,0,0.0634420400001545,0.043,0.043,1,1,0.0595,0.0595,1,1.0,1.0,1.0,0,-0.13948978
166,Yeon_unpub_Exp2,1,0,0.245412873000078,0.0595,0.0595,1,1,0.043,0.043,-1,1.0,1.0,-1.0,0,-0.11762085
167,Yeon_unpub_Exp2,1,1,0.25732678400027,-0.076,0.076,-1,1,0.0595,0.0595,-1,1.0,1.0,-1.0,0,0.15805562
168,Yeon_unpub_Exp2,1,0,0.264012537000326,-0.0925,0.0925,-1,-1,0.076,-0.076,1,1.0,1.0,1.0,1,0.20851289
169,Yeon_unpub_Exp2,1,0,0.265653001999908,-0.0925,0.0925,-1,-1,0.0925,-0.0925,-1,1.0,1.0,-1.0,1,0.3061294
170,Yeon_unpub_Exp2,1,0,0.239967352999884,-0.076,0.076,-1,-1,0.0925,-0.0925,-1,1.0,1.0,-1.0,1,0.5204543
171,Yeon_unpub_Exp2,1,1,0.751009515999613,-0.076,0.076,-1,-1,0.076,-0.076,-1,1.0,0.34,-1.0,0,0.88655406
172,Yeon_unpub_Exp2,1,1,0.296417797000231,0.0925,0.0925,1,-1,0.076,-0.076,1,0.34,0.34,0.34,1,1.1109169
173,Yeon_unpub_Exp2,1,1,0.30273906299999,-0.0925,0.0925,-1,1,0.0925,0.0925,1,0.34,0.34,0.34,0,1.3298233
174,Yeon_unpub_Exp2,1,1,0.708575732000099,-0.109,0.109,-1,-1,0.0925,-0.0925,1,0.34,0.34,0.34,0,1.3795289
175,Yeon_unpub_Exp2,1,1,0.264416565999909,-0.1255,0.1255,-1,-1,0.109,-0.109,1,0.34,0.34,0.34,0,1.2598039
176,Yeon_unpub_Exp2,1,1,0.379620151000381,0.142,0.142,1,-1,0.1255,-0.1255,1,0.34,0.67,0.34,1,0.92782855
177,Yeon_unpub_Exp2,1,0,0.343253112000184,-0.142,0.142,-1,1,0.142,0.142,1,0.67,1.0,0.67,1,0.5907637
178,Yeon_unpub_Exp2,1,0,0.691142395000043,-0.1255,0.1255,-1,-1,0.142,-0.142,-1,1.0,0.67,-1.0,1,0.30855003
179,Yeon_unpub_Exp2,1,1,0.292183395000393,0.1255,0.1255,1,-1,0.1255,-0.1255,-1,0.67,1.0,-0.67,1,0.110893644
